"NIS_code","municipality_NL","municipality_FR","arrondissement_NL","arrondissement_FR","province_NL","province_FR","region_NL","region_FR","inhabitants","zip"
33011,"Ieper","Ypres","Ieper","Ypres","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","34995",8904
33016,"Mesen","Messines","Ieper","Ypres","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","1047",8957
33021,"Poperinge","Poperinge","Ieper","Ypres","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","19717",8972
33029,"Wervik","Wervik","Ieper","Ypres","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","18909",8940
33037,"Zonnebeke","Zonnebeke","Ieper","Ypres","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","12498",8980
33039,"Heuvelland","Heuvelland","Ieper","Ypres","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","7926",8951
33040,"Langemark-Poelkapelle","Langemark-Poelkapelle","Ieper","Ypres","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","7825",8920
33041,"Vleteren","Vleteren","Ieper","Ypres","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","3653",8640
34002,"Anzegem","Anzegem","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","14781",8570
34003,"Avelgem","Avelgem","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","10206",8580
34009,"Deerlijk","Deerlijk","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","12078",8540
34013,"Harelbeke","Harelbeke","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","28502",8531
34022,"Kortrijk","Courtrai","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","77109",8511
34023,"Kuurne","Kuurne","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","13676",8520
34025,"Lendelede","Lendelede","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","5787",8860
34027,"Menen","Menin","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","33540",8930
34040,"Waregem","Waregem","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","38350",8792
34041,"Wevelgem","Wevelgem","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","31579",8560
34042,"Zwevegem","Zwevegem","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","24814",8551
34043,"Spiere-Helkijn","Espierres-Helchin","Kortrijk","Courtrai","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","2071",8587
35002,"Bredene","Bredene","Oostende","Ostende","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","18141",8450
35005,"Gistel","Gistel","Oostende","Ostende","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","12166",8470
35006,"Ichtegem","Ichtegem","Oostende","Ostende","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","14041",8480
35011,"Middelkerke","Middelkerke","Oostende","Ostende","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","19578",8432
35013,"Oostende","Ostende","Oostende","Ostende","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","71647",8400
35014,"Oudenburg","Oudenburg","Oostende","Ostende","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","9507",8460
35029,"De Haan","De Haan","Oostende","Ostende","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","12700",8420
36006,"Hooglede","Hooglede","Roeselare","Roulers","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","9973",8830
36007,"Ingelmunster","Ingelmunster","Roeselare","Roulers","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","11131",8770
36008,"Izegem","Izegem","Roeselare","Roulers","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","28322",8870
36010,"Ledegem","Ledegem","Roeselare","Roulers","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","9687",8880
36011,"Lichtervelde","Lichtervelde","Roeselare","Roulers","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","8943",8810
36012,"Moorslede","Moorslede","Roeselare","Roulers","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","11442",8890
36015,"Roeselare","Roulers","Roeselare","Roulers","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","63478",8800
36019,"Staden","Staden","Roeselare","Roulers","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","11518",8840
37002,"Dentergem","Dentergem","Tielt","Tielt","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","8612",8720
37007,"Meulebeke","Meulebeke","Tielt","Tielt","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","10833",8760
37010,"Oostrozebeke","Oostrozebeke","Tielt","Tielt","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","7956",8780
37011,"Pittem","Pittem","Tielt","Tielt","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","6717",8740
37012,"Ruiselede","Ruiselede","Tielt","Tielt","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","5368",8755
37015,"Tielt","Tielt","Tielt","Tielt","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","20603",8700
37017,"Wielsbeke","Wielsbeke","Tielt","Tielt","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","9833",8710
37018,"Wingene","Wingene","Tielt","Tielt","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","14429",8750
37020,"Ardooie","Ardooie","Tielt","Tielt","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","9077",8850
38002,"Alveringem","Alveringem","Veurne","Furnes","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","4993",8690
38008,"De Panne","La Panne","Veurne","Furnes","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","11147",8660
38014,"Koksijde","Koksijde","Veurne","Furnes","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","21869",8670
38016,"Nieuwpoort","Nieuport","Veurne","Furnes","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","11636",8301
38025,"Veurne","Furnes","Veurne","Furnes","West-Vlaanderen","Flandre occidentale","Vlaams Gewest","Région flamande","12094",8630
41002,"Aalst","Alost","Aalst","Alost","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","87332",9310
41011,"Denderleeuw","Denderleeuw","Aalst","Alost","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","20551",9470
41018,"Geraardsbergen","Grammont","Aalst","Alost","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","33649",9500
41024,"Haaltert","Haaltert","Aalst","Alost","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","18582",9450
41027,"Herzele","Herzele","Aalst","Alost","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","18187",9552
41034,"Lede","Lede","Aalst","Alost","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","18866",9340
41048,"Ninove","Ninove","Aalst","Alost","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","39251",9400
41063,"Sint-Lievens-Houtem","Sint-Lievens-Houtem","Aalst","Alost","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","10400",9520
41081,"Zottegem","Zottegem","Aalst","Alost","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","26686",9620
41082,"Erpe-Mere","Erpe-Mere","Aalst","Alost","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","20146",9420
42003,"Berlare","Berlare","Dendermonde","Termonde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","15093",9290
42004,"Buggenhout","Buggenhout","Dendermonde","Termonde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","14662",9255
42006,"Dendermonde","Termonde","Dendermonde","Termonde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","45870",9200
42008,"Hamme","Hamme","Dendermonde","Termonde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","24946",1785
42010,"Laarne","Laarne","Dendermonde","Termonde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","12361",9270
42011,"Lebbeke","Lebbeke","Dendermonde","Termonde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","19538",9280
42023,"Waasmunster","Waasmunster","Dendermonde","Termonde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","10933",9250
42025,"Wetteren","Wetteren","Dendermonde","Termonde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","26021",9230
42026,"Wichelen","Wichelen","Dendermonde","Termonde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","11649",9260
42028,"Zele","Zele","Dendermonde","Termonde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","21338",9240
43002,"Assenede","Assenede","Eeklo","Eeklo","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","14296",9960
43005,"Eeklo","Eeklo","Eeklo","Eeklo","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","21285",9900
43007,"Kaprijke","Kaprijke","Eeklo","Eeklo","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","6436",9970
43010,"Maldegem","Maldegem","Eeklo","Eeklo","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","23958",9991
43014,"Sint-Laureins","Sint-Laureins","Eeklo","Eeklo","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","6818",9982
43018,"Zelzate","Zelzate","Eeklo","Eeklo","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","12899",9060
44012,"De Pinte","De Pinte","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","10881",9840
44013,"Destelbergen","Destelbergen","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","18528",9070
44019,"Evergem","Evergem","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","35628",9940
44020,"Gavere","Gavere","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","12903",9890
44021,"Gent","Gand","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","263927",9051
44034,"Lochristi","Lochristi","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","22610",9080
44040,"Melle","Melle","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","11811",9090
44043,"Merelbeke","Merelbeke","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","24756",9820
44045,"Moerbeke","Moerbeke","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","6570",9500
44048,"Nazareth","Nazareth","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","11702",9810
44052,"Oosterzele","Oosterzele","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","13689",9860
44064,"Sint-Martens-Latem","Sint-Martens-Latem","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","8365",9831
44073,"Wachtebeke","Wachtebeke","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","7809",9185
44081,"Zulte","Zulte","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","15791",1830
44083,"Deinze","Deinze","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","43580",9800
44084,"Aalter","Aalter","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","29182",9880
44085,"Lievegem","Lievegem","Gent","Gand","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","26310",9920
45035,"Oudenaarde","Audenarde","Oudenaarde","Audenarde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","31612",9700
45041,"Ronse","Renaix","Oudenaarde","Audenarde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","26374",9600
45059,"Brakel","Brakel","Oudenaarde","Audenarde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","14803",9660
45060,"Kluisbergen","Kluisbergen","Oudenaarde","Audenarde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","6577",9690
45061,"Wortegem-Petegem","Wortegem-Petegem","Oudenaarde","Audenarde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","6395",9790
45062,"Horebeke","Horebeke","Oudenaarde","Audenarde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","2022",9667
45063,"Lierde","Lierde","Oudenaarde","Audenarde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","6579",9570
45064,"Maarkedal","Maarkedal","Oudenaarde","Audenarde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","6338",9680
45065,"Zwalm","Zwalm","Oudenaarde","Audenarde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","8167",9630
45068,"Kruisem","Kruisem","Oudenaarde","Audenarde","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","15743",9750
46003,"Beveren","Beveren","Sint-Niklaas","Saint-Nicolas","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","49047",8791
46013,"Kruibeke","Kruibeke","Sint-Niklaas","Saint-Nicolas","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","16846",9150
46014,"Lokeren","Lokeren","Sint-Niklaas","Saint-Nicolas","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","42044",9160
46020,"Sint-Gillis-Waas","Sint-Gillis-Waas","Sint-Niklaas","Saint-Nicolas","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","19499",9170
46021,"Sint-Niklaas","Saint-Nicolas","Sint-Niklaas","Saint-Nicolas","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","78531",9111
46024,"Stekene","Stekene","Sint-Niklaas","Saint-Nicolas","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","18687",9190
46025,"Temse","Tamise","Sint-Niklaas","Saint-Nicolas","Oost-Vlaanderen","Flandre orientale","Vlaams Gewest","Région flamande","30196",9140
51004,"Aat","Ath","Aat","Ath","Henegouwen","Hainaut","Waals Gewest","Région wallonne","29494",7800
51008,"Beloeil","Beloeil","Aat","Ath","Henegouwen","Hainaut","Waals Gewest","Région wallonne","14060",7972
51009,"Bernissart","Bernissart","Aat","Ath","Henegouwen","Hainaut","Waals Gewest","Région wallonne","11852",7320
51012,"Brugelette","Brugelette","Aat","Ath","Henegouwen","Hainaut","Waals Gewest","Région wallonne","3724",7941
51014,"Chièvres","Chièvres","Aat","Ath","Henegouwen","Hainaut","Waals Gewest","Région wallonne","6925",7950
51017,"Elzele","Ellezelles","Aat","Ath","Henegouwen","Hainaut","Waals Gewest","Région wallonne","5992",7890
51019,"Vloesberg","Flobecq","Aat","Ath","Henegouwen","Hainaut","Waals Gewest","Région wallonne","3433",7880
51065,"Frasnes-lez-Anvaing","Frasnes-lez-Anvaing","Aat","Ath","Henegouwen","Hainaut","Waals Gewest","Région wallonne","11833",7910
51067,"Edingen","Enghien","Aat","Ath","Henegouwen","Hainaut","Région wallonne","Région wallonne","14061",7850
51068,"Opzullik","Silly","Aat","Ath","Henegouwen","Hainaut","Waals Gewest","Région wallonne","8348",7830
51069,"Lessen","Lessines","Aat","Ath","Henegouwen","Hainaut","Henegouwen","Région wallonne","18746",7860
52010,"Chapelle-lez-Herlaimont","Chapelle-lez-Herlaimont","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","14805",7160
52011,"Charleroi","Charleroi","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","202746",6000
52012,"Châtelet","Châtelet","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","35668",6200
52015,"Courcelles","Courcelles","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","31197",6180
52018,"Farciennes","Farciennes","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","11255",6240
52021,"Fleurus","Fleurus","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","23056",6222
52022,"Fontaine-l’Evêque","Fontaine-l’Evêque","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","17838",6140
52025,"Gerpinnes","Gerpinnes","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","12808",6280
52048,"Montigny-le-Tilleul","Montigny-le-Tilleul","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","10132",6111
52055,"Pont-à-Celles","Pont-à-Celles","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","17251",6230
52074,"Aiseau-Presles","Aiseau-Presles","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","10739",6250
52075,"Les Bons Villers","Les Bons Villers","Charleroi","Charleroi","Henegouwen","Hainaut","Waals Gewest","Région wallonne","9467",6210
53014,"Boussu","Boussu","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","19846",7300
53020,"Dour","Dour","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","16512",7370
53028,"Frameries","Frameries","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","21959",7080
53039,"Hensies","Hensies","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","6849",7350
53044,"Jurbeke","Jurbise","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","10522",7050
53046,"Lens","Lens","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","4592",7870
53053,"Bergen","Mons","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","95887",7024
53065,"Quaregnon","Quaregnon","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","18918",7390
53068,"Quiévrain","Quiévrain","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","6746",7382
53070,"Saint-Ghislain","Saint-Ghislain","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","23428",7331
53082,"Colfontaine","Colfontaine","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","20741",7340
53083,"Honnelles","Honnelles","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","5152",7387
53084,"Quévy","Quévy","Bergen","Mons","Henegouwen","Hainaut","Waals Gewest","Région wallonne","8085",7040
55004,"’s Gravenbrakel","Braine-le-Comte","Zinnik","Soignies","Henegouwen","Hainaut","Waals Gewest","Région wallonne","22062",7090
55035,"Le Roeulx","Le Roeulx","Zinnik","Soignies","Henegouwen","Hainaut","Waals Gewest","Région wallonne","8735",7070
55040,"Zinnik","Soignies","Zinnik","Soignies","Henegouwen","Hainaut","Waals Gewest","Région wallonne","28271",7061
55050,"Ecaussinnes","Ecaussinnes","Zinnik","Soignies","Henegouwen","Hainaut","Waals Gewest","Région wallonne","11202",7190
55085,"Seneffe","Seneffe","Zinnik","Soignies","Henegouwen","Hainaut","Waals Gewest","Région wallonne","11480",7180
55086,"Manage","Manage","Zinnik","Soignies","Henegouwen","Hainaut","Waals Gewest","Région wallonne","23429",7170
56001,"Anderlues","Anderlues","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","12362",6150
56005,"Beaumont","Beaumont","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","7165",6500
56016,"Chimay","Chimay","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","9726",6464
56022,"Erquelinnes","Erquelinnes","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","9986",6560
56029,"Froidchapelle","Froidchapelle","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","3993",6440
56044,"Lobbes","Lobbes","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","5818",6543
56049,"Merbes-le-Château","Merbes-le-Château","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","4212",6567
56051,"Momignies","Momignies","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","5345",6594
56078,"Thuin","Thuin","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","14703",6533
56086,"Ham-sur-Heure-Nalinnes","Ham-sur-Heure-Nalinnes","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","13621",6120
56088,"Sivry-Rance","Sivry-Rance","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","4794",6470
57003,"Antoing","Antoing","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","7714",7640
57018,"Celles","Celles","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","5691",7760
57027,"Estaimpuis","Estaimpuis","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","10566",7730
57062,"Pecq","Pecq","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","5761",7743
57064,"Péruwelz","Péruwelz","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","17120",7604
57072,"Rumes","Rumes","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","5220",7611
57081,"Doornik","Tournai","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","69083",7534
57093,"Brunehaut","Brunehaut","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","8089",7620
57094,"Leuze-en-Hainaut","Leuze-en-Hainaut","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","13941",7903
57095,"Mont-de-l’Enclus","Mont-de-l’Enclus","Doornik-Moeskroen","Tournai","Henegouwen","Hainaut","Waals Gewest","Région wallonne","3789",7750
57096,"Moeskroen","Mouscron","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","58767",7711
57097,"Komen-Waasten","Comines-Warneton","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","18058",7783
58001,"La Louvière","La Louvière","Zinnik","Soignies","Henegouwen","Hainaut","Waals Gewest","Région wallonne","81138",7866
58002,"Binche","Binche","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","33448",7130
58003,"Estinnes","Estinnes","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","7759",7120
58004,"Morlanwelz","Morlanwelz","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","19125",7140
61003,"Amay","Amay","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","14406",4540
61010,"Burdinne","Burdinne","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","3297",4210
61012,"Clavier","Clavier","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","4642",4560
61019,"Ferrières","Ferrières","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","5006",4190
61024,"Hamoir","Hamoir","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","3846",4180
61028,"Héron","Héron","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","5476",4218
61031,"Hoei","Huy","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","21238",4500
61039,"Marchin","Marchin","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","5441",4570
61041,"Modave","Modave","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","4219",4577
61043,"Nandrin","Nandrin","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","5758",4550
61048,"Ouffet","Ouffet","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","2797",4590
61063,"Verlaine","Verlaine","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","4277",4537
61068,"Villers-Le-Bouillet","Villers-Le-Bouillet","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","6593",4530
61072,"Wanze","Wanze","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","13731",4520
61079,"Anthisnes","Anthisnes","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","4198",4160
61080,"Engis","Engis","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","6209",4480
61081,"Tinlot","Tinlot","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","2735",4557
62003,"Ans","Ans","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","28598",4432
62006,"Awans","Awans","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","9243",4340
62009,"Aywaille","Aywaille","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","12394",4920
62011,"Bitsingen","Bassenge","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","8931",4690
62015,"Beyne-Heusay","Beyne-Heusay","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","11891",4610
62022,"Chaudfontaine","Chaudfontaine","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","20855",4052
62026,"Comblain-au-Pont","Comblain-au-Pont","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","5396",4170
62027,"Dalhem","Dalhem","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","7517",4607
62032,"Esneux","Esneux","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","13015",4130
62038,"Fléron","Fléron","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","16370",4620
62051,"Herstal","Herstal","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","40190",4040
62060,"Juprelle","Juprelle","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","9435",4458
62063,"Luik","Liège","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","197217",4031
62079,"Oupeye","Oupeye","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","25444",4684
62093,"Saint-Nicolas","Saint-Nicolas","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","24329",4420
62096,"Seraing","Seraing","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","64192",4100
62099,"Soumagne","Soumagne","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","17040",4630
62100,"Sprimont","Sprimont","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","14909",4140
