"NIS_code","municipality_NL","municipality_FR","arrondissement_NL","arrondissement_FR","province_NL","province_FR","region_NL","region_FR","inhabitants","zip"
62026,"Comblain-au-Pont","Comblain-au-Pont","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","5,381",4170
62027,"Dalhem","Dalhem","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","7,412",4607
62032,"Esneux","Esneux","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","12,889",4130
62038,"Fléron","Fléron","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","16,495",4620
62051,"Herstal","Herstal","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","39,958",4040
62060,"Juprelle","Juprelle","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","9,288",4458
62063,"Luik","Liège","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","197,355",4031
62079,"Oupeye","Oupeye","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","25,297",4684
62093,"Saint-Nicolas","Saint-Nicolas","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","24,251",4420
62096,"Seraing","Seraing","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","64,270",4100
62099,"Soumagne","Soumagne","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","16,888",4630
62100,"Sprimont","Sprimont","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","14,645",4140
62108,"Wezet","Visé","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","17,767",4601
62118,"Grâce-Hollogne","Grâce-Hollogne","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","22,541",4460
62119,"Blégny","Blégny","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","13,300",4671
62120,"Flémalle","Flémalle","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","26,174",4400
62121,"Neupré","Neupré","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","9,934",4120
62122,"Trooz","Trooz","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","8,172",4870
63001,"Amel","Amblève","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5,480",4770
63003,"Aubel","Aubel","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","4,221",4880
63004,"Baelen","Baelen","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","4,434",4837
63012,"Büllingen","Bullange","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5,473",4760
63013,"Bütgenbach","Butgenbach","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5,605",4750
63020,"Dison","Dison","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","15,405",4821
63023,"Eupen","Eupen","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","19,526",4700
63035,"Herve","Herve","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","17,598",4651
63038,"Jalhay","Jalhay","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","8,590",4845
63040,"Kelmis","La Calamine","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","11,061",4728
63045,"Lierneux","Lierneux","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","3,601",4990
63046,"Limburg","Limbourg","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5,939",4831
63048,"Lontzen","Lontzen","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5,695",4710
63049,"Malmedy","Malmedy","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","12,654",4960
63057,"Olne","Olne","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","4,087",4877
63058,"Pepinster","Pepinster","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","9,765",4860
63061,"Raeren","Raeren","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","10,707",4731
63067,"Sankt Vith","Saint-Vith","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","9,682",4784
63072,"Spa","Spa","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","10,378",4900
63073,"Stavelot","Stavelot","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","7,145",4970
63075,"Stoumont","Stoumont","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","3,104",4987
63076,"Theux","Theux","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","12,025",4910
63079,"Verviers","Verviers","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","55,198",4800
63080,"Weismes","Waimes","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","7,429",4950
63084,"Welkenraedt","Welkenraedt","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","9,920",4841
63086,"Trois-Ponts","Trois-Ponts","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","2,570",4983
63087,"Burg-Reuland","Burg-Reuland","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","3,956",4790
63088,"Plombières","Plombières","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","10,401",4851
63089,"Thimister-Clermont","Thimister-Clermont","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5,725",4890
64008,"Berloz","Berloz","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3,080",4257
64015,"Braives","Braives","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","6,325",4260
64021,"Crisnée","Crisnée","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3,352",4367
64023,"Donceel","Donceel","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3,048",4357
64025,"Fexhe-le-Haut-Clocher","Fexhe-le-Haut-Clocher","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3,263",4347
64029,"Geer","Geer","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3,430",4250
64034,"Hannuit","Hannut","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","16,435",4280
64047,"Lijsem","Lincent","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3,292",4287
64056,"Oerle","Oreye","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3,912",4360
64063,"Remicourt","Remicourt","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","5,904",4351
64065,"Saint-Georges-sur-Meuse","Saint-Georges-sur-Meuse","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","6,784",4470
64074,"Borgworm","Waremme","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","15,168",4300
64075,"Wasseiges","Wasseiges","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","2,962",4219
64076,"Faimes","Faimes","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3,947",4317
71002,"As","As","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","8,190",3665
71004,"Beringen","Beringen","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","46,065",3580
71011,"Diepenbeek","Diepenbeek","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","19,137",3590
71016,"Genk","Genk","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","66,110",3600
71017,"Gingelom","Gingelom","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","8,391",3890
71020,"Halen","Halen","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","9,461",3545
71022,"Hasselt","Hasselt","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","77,651",3500
71024,"Herk-de-Stad","Herck-la-Ville","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","12,661",3540
71034,"Leopoldsburg","Bourg-Léopold","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","15,625",3971
71037,"Lummen","Lummen","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","14,762",3560
71045,"Nieuwerkerken","Nieuwerkerken","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","6,960",3850
71047,"Opglabbeek","Opglabbeek","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","10,332",3660
71053,"Sint-Truiden","Saint-Trond","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","40,473",3800
71057,"Tessenderlo","Tessenderlo","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","18,514",3980
71066,"Zonhoven","Zonhoven","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","21,214",3520
71067,"Zutendaal","Zutendaal","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","7,234",3690
71069,"Ham","Ham","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","10,824",3945
71070,"Heusden-Zolder","Heusden-Zolder","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","33,406",3550
72003,"Bocholt","Bocholt","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","13,085",3950
72004,"Bree","Bree","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","16,005",3960
72018,"Kinrooi","Kinrooi","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","12,233",3640
72020,"Lommel","Lommel","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","34,044",3920
72021,"Maaseik","Maaseik","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","25,201",3680
72025,"Neerpelt","Neerpelt","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","17,174",3910
72029,"Overpelt","Overpelt","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","15,478",3900
72030,"Peer","Peer","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","16,406",3990
72037,"Hamont-Achel","Hamont-Achel","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","14,427",3930
72038,"Hechtel-Eksel","Hechtel-Eksel","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","12,290",3941
72039,"Houthalen-Helchteren","Houthalen-Helchteren","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","30,623",3530
72040,"Meeuwen-Gruitrode","Meeuwen-Gruitrode","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","13,091",3670
72041,"Dilsen-Stokkem","Dilsen-Stokkem","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","20,454",3650
73001,"Alken","Alken","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","11,565",3570
73006,"Bilzen","Bilzen","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","32,318",3740
73009,"Borgloon","Looz","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","10,697",3840
73022,"Heers","Heers","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","7,290",3870
73028,"Herstappe","Herstappe","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande",88,3717
73032,"Hoeselt","Hoeselt","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","9,685",3730
73040,"Kortessem","Kortessem","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","8,446",3723
73042,"Lanaken","Lanaken","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","25,818",3620
73066,"Riemst","Riemst","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","16,665",3770
73083,"Tongeren","Tongres","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","31,032",3700
73098,"Wellen","Wellen","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","7,402",3830
73107,"Maasmechelen","Maasmechelen","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","38,193",3631
73109,"Voeren","Fourons","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","4,160",3790
81001,"Aarlen","Arlon","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","29,733",6700
81003,"Attert","Attert","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,537",6717
81004,"Aubange","Aubange","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","16,927",6791
81013,"Martelange","Martelange","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","1,820",6630
81015,"Messancy","Messancy","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","8,185",6782
82003,"Bastenaken","Bastogne","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","15,894",6600
82005,"Bertogne","Bertogne","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3,579",6687
82009,"Fauvillers","Fauvillers","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2,253",6637
82014,"Houffalize","Houffalize","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,222",6660
82032,"Vielsalm","Vielsalm","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","7,821",6690
82036,"Vaux-sur-Sûre","Vaux-sur-Sûre","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,651",6640
82037,"Gouvy","Gouvy","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,206",6672
82038,"Sainte-Ode","Sainte-Ode","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2,557",6680
83012,"Durbuy","Durbuy","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","11,374",6940
83013,"Erezée","Erezée","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3,228",6997
83028,"Hotton","Hotton","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,531",6990
83031,"La Roche-en-Ardenne","La Roche-en-Ardenne","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","4,194",6980
83034,"Marche-en-Famenne","Marche-en-Famenne","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","17,455",6900
83040,"Nassogne","Nassogne","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,474",6953
83044,"Rendeux","Rendeux","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2,582",6987
83049,"Tenneville","Tenneville","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2,842",6971
83055,"Manhay","Manhay","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3,463",6960
84009,"Bertrix","Bertrix","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","8,763",6880
84010,"Bouillon","Bouillon","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,353",6834
84016,"Daverdisse","Daverdisse","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","1,407",6929
84029,"Herbeumont","Herbeumont","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","1,627",6887
84033,"Léglise","Léglise","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,366",6860
84035,"Libin","Libin","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,164",6890
84043,"Neufchâteau","Neufchâteau","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","7,679",6840
84050,"Paliseul","Paliseul","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,393",6850
84059,"Saint-Hubert","Saint-Hubert","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,571",6870
84068,"Tellin","Tellin","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2,468",6927
84075,"Wellin","Wellin","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3,064",6921
84077,"Libramont-Chevigny","Libramont-Chevigny","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","11,186",6800
85007,"Chiny","Chiny","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,175",6810
85009,"Etalle","Etalle","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,855",6743
85011,"Florenville","Florenville","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5,629",6824
85024,"Meix-devant-Virton","Meix-devant-Virton","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2,831",6769
85026,"Musson","Musson","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","4,508",6750
85034,"Saint-Léger","Saint-Léger","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3,592",6747
85039,"Tintigny","Tintigny","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","4,276",5555
85045,"Virton","Virton","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","11,323",6760
85046,"Habay","Habay","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","8,387",6721
85047,"Rouvroy","Rouvroy","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2,082",6767
91005,"Anhée","Anhée","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","7,117",5537
91013,"Beauraing","Beauraing","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","9,160",5570
91015,"Bièvre","Bièvre","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","3,307",5555
91030,"Ciney","Ciney","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","16,439",5590
91034,"Dinant","Dinant","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","13,544",5500
91054,"Gedinne","Gedinne","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","4,563",5575
91059,"Hamois","Hamois","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","7,349",5362
91064,"Havelange","Havelange","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","5,130",5370
91072,"Houyet","Houyet","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","4,876",4317
91103,"Onhaye","Onhaye","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","3,201",5520
91114,"Rochefort","Rochefort","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","12,554",5580
91120,"Somme-Leuze","Somme-Leuze","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","5,587",5377
91141,"Yvoir","Yvoir","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","9,163",5530
91142,"Hastière","Hastière","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","5,979",5544
91143,"Vresse-sur-Semois","Vresse-sur-Semois","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","2,641",5550
92003,"Andenne","Andenne","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","27,017",5300
92006,"Assesse","Assesse","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","6,964",5330
92035,"Eghezée","Eghezée","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","16,247",5310
92045,"Floreffe","Floreffe","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","8,114",5150
92048,"Fosses-la-Ville","Fosses-la-Ville","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","10,449",5070
92054,"Gesves","Gesves","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","7,210",5340
92087,"Mettet","Mettet","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","13,037",5640
92094,"Namen","Namur","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","110,939",5000
92097,"Ohey","Ohey","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","5,090",5350
92101,"Profondeville","Profondeville","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","12,204",5170
92114,"Sombreffe","Sombreffe","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","8,420",5140
92137,"Sambreville","Sambreville","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","28,211",5060
92138,"Fernelmont","Fernelmont","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","7,923",5380
92140,"Jemeppe-sur-Sambre","Jemeppe-sur-Sambre","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","19,074",5190
92141,"La Bruyère","La Bruyère","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","9,226",5081
92142,"Gembloux","Gembloux","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","25,933",5030
93010,"Cerfontaine","Cerfontaine","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","4,927",5630
93014,"Couvin","Couvin","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","13,782",5660
93018,"Doische","Doische","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","2,951",5680
93022,"Florennes","Florennes","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","11,410",5620
93056,"Philippeville","Philippeville","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","9,228",5600
93088,"Walcourt","Walcourt","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","18,376",5651
93090,"Viroinval","Viroinval","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","5,731",5670
