"NIS_code","municipality_NL","municipality_FR","arrondissement_NL","arrondissement_FR","province_NL","province_FR","region_NL","region_FR","inhabitants","zip"
62060,"Juprelle","Juprelle","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","9 295",4458
62063,"Luik","Liège","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","197 327",4031
62079,"Oupeye","Oupeye","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","25 446",4684
62093,"Saint-Nicolas","Saint-Nicolas","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","24 263",4420
62096,"Seraing","Seraing","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","64 259",4100
62099,"Soumagne","Soumagne","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","16 925",4630
62100,"Sprimont","Sprimont","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","14 712",4140
62108,"Wezet","Visé","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","17 812",4601
62118,"Grâce-Hollogne","Grâce-Hollogne","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","22 660",4460
62119,"Blégny","Blégny","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","13 292",4671
62120,"Flémalle","Flémalle","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","26 304",4400
62121,"Neupré","Neupré","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","9 923",4120
62122,"Trooz","Trooz","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","8 199",4870
63001,"Amel","Amblève","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5 474",4770
63003,"Aubel","Aubel","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","4 288",4880
63004,"Baelen","Baelen","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","4 454",4837
63012,"Büllingen","Bullange","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5 478",4760
63013,"Bütgenbach","Butgenbach","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5 610",4750
63020,"Dison","Dison","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","15 248",4821
63023,"Eupen","Eupen","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","19 677",4700
63035,"Herve","Herve","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","17 609",4651
63038,"Jalhay","Jalhay","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","8 585",4845
63040,"Kelmis","La Calamine","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","11 108",4728
63045,"Lierneux","Lierneux","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","3 614",4990
63046,"Limburg","Limbourg","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5 912",4831
63048,"Lontzen","Lontzen","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5 764",4710
63049,"Malmedy","Malmedy","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","12 741",4960
63057,"Olne","Olne","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","4 080",4877
63058,"Pepinster","Pepinster","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","9 772",4860
63061,"Raeren","Raeren","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","10 759",4731
63067,"Sankt Vith","Saint-Vith","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","9 722",4784
63072,"Spa","Spa","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","10 229",4900
63073,"Stavelot","Stavelot","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","7 169",4970
63075,"Stoumont","Stoumont","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","3 167",4987
63076,"Theux","Theux","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","12 031",4910
63079,"Verviers","Verviers","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","55 207",4800
63080,"Weismes","Waimes","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","7 425",4950
63084,"Welkenraedt","Welkenraedt","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","10 002",4841
63086,"Trois-Ponts","Trois-Ponts","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","2 553",4983
63087,"Burg-Reuland","Burg-Reuland","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","3 935",4790
63088,"Plombières","Plombières","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","10 459",4851
63089,"Thimister-Clermont","Thimister-Clermont","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5 700",4890
64008,"Berloz","Berloz","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3 132",4257
64015,"Braives","Braives","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","6 375",4260
64021,"Crisnée","Crisnée","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3 412",4367
64023,"Donceel","Donceel","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3 060",4357
64025,"Fexhe-le-Haut-Clocher","Fexhe-le-Haut-Clocher","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3 233",4347
64029,"Geer","Geer","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3 485",4250
64034,"Hannuit","Hannut","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","16 571",4280
64047,"Lijsem","Lincent","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3 311",4287
64056,"Oerle","Oreye","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3 895",4360
64063,"Remicourt","Remicourt","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","5 906",4351
64065,"Saint-Georges-sur-Meuse","Saint-Georges-sur-Meuse","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","6 803",4470
64074,"Borgworm","Waremme","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","15 334",4300
64075,"Wasseiges","Wasseiges","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","2 937",4219
64076,"Faimes","Faimes","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3 935",4317
71002,"As","As","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","8 202",3665
71004,"Beringen","Beringen","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","46 346",3580
71011,"Diepenbeek","Diepenbeek","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","19 031",3590
71016,"Genk","Genk","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","66 227",3600
71017,"Gingelom","Gingelom","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","8 405",3890
71020,"Halen","Halen","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","9 427",3545
71022,"Hasselt","Hasselt","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","78 296",3500
71024,"Herk-de-Stad","Herck-la-Ville","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","12 636",3540
71034,"Leopoldsburg","Bourg-Léopold","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","15 755",3971
71037,"Lummen","Lummen","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","14 890",3560
71045,"Nieuwerkerken","Nieuwerkerken","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","6 947",3850
71053,"Sint-Truiden","Saint-Trond","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","40 590",3800
71057,"Tessenderlo","Tessenderlo","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","18 613",3980
71066,"Zonhoven","Zonhoven","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","21 237",3520
71067,"Zutendaal","Zutendaal","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","7 289",3690
71069,"Ham","Ham","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","10 897",3945
71070,"Heusden-Zolder","Heusden-Zolder","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","33 708",3550
72003,"Bocholt","Bocholt","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","13 110",3950
72004,"Bree","Bree","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","16 085",3960
72018,"Kinrooi","Kinrooi","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","12 174",3640
72020,"Lommel","Lommel","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","34 079",3920
72021,"Maaseik","Maaseik","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","25 317",3680
72030,"Peer","Peer","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","16 357",3990
72037,"Hamont-Achel","Hamont-Achel","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","14 369",3930
72038,"Hechtel-Eksel","Hechtel-Eksel","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","12 419",3941
72039,"Houthalen-Helchteren","Houthalen-Helchteren","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","30 655",3530
72041,"Dilsen-Stokkem","Dilsen-Stokkem","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","20 590",3650
"72042","Oudsbergen","Oudsbergen","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","23 532",3660
"72043","Pelt","Pelt","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","32 902","3900"
73001,"Alken","Alken","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","11 499",3570
73006,"Bilzen","Bilzen","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","32 328",3740
73009,"Borgloon","Looz","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","10 906",3840
73022,"Heers","Heers","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","7 391",3870
73028,"Herstappe","Herstappe","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","83",3717
73032,"Hoeselt","Hoeselt","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","9 688",3730
73040,"Kortessem","Kortessem","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","8 442",3723
73042,"Lanaken","Lanaken","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","25 841",3620
73066,"Riemst","Riemst","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","16 755",3770
73083,"Tongeren","Tongres","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","30 996",3700
73098,"Wellen","Wellen","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","7 372",3830
73107,"Maasmechelen","Maasmechelen","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","38 516",3631
73109,"Voeren","Fourons","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","4 146",3790
81001,"Aarlen","Arlon","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","29 858",6700
81003,"Attert","Attert","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 578",6717
81004,"Aubange","Aubange","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","17 093",6791
81013,"Martelange","Martelange","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","1 876",6630
81015,"Messancy","Messancy","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","8 218",6782
82003,"Bastenaken","Bastogne","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","15 985",6600
82005,"Bertogne","Bertogne","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3 659",6687
82009,"Fauvillers","Fauvillers","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2 281",6637
82014,"Houffalize","Houffalize","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 193",6660
82032,"Vielsalm","Vielsalm","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","7 814",6690
82036,"Vaux-sur-Sûre","Vaux-sur-Sûre","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 640",6640
82037,"Gouvy","Gouvy","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 286",6672
82038,"Sainte-Ode","Sainte-Ode","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2 555",6680
83012,"Durbuy","Durbuy","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","11 395",6940
83013,"Erezée","Erezée","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3 284",6997
83028,"Hotton","Hotton","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 556",6990
83031,"La Roche-en-Ardenne","La Roche-en-Ardenne","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","4 253",6980
83034,"Marche-en-Famenne","Marche-en-Famenne","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","17 465",6900
83040,"Nassogne","Nassogne","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 498",6953
83044,"Rendeux","Rendeux","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2 637",6987
83049,"Tenneville","Tenneville","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2 832",6971
83055,"Manhay","Manhay","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3 556",6960
84009,"Bertrix","Bertrix","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","8 793",6880
84010,"Bouillon","Bouillon","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 411",6834
84016,"Daverdisse","Daverdisse","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","1 395",6929
84029,"Herbeumont","Herbeumont","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","1 624",6887
84033,"Léglise","Léglise","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 471",6860
84035,"Libin","Libin","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 223",6890
84043,"Neufchâteau","Neufchâteau","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","7 699",6840
84050,"Paliseul","Paliseul","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 389",6850
84059,"Saint-Hubert","Saint-Hubert","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 569",6870
84068,"Tellin","Tellin","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2 432",6927
84075,"Wellin","Wellin","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3 093",6921
84077,"Libramont-Chevigny","Libramont-Chevigny","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","11 276",6800
85007,"Chiny","Chiny","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 180",6810
85009,"Etalle","Etalle","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 877",6743
85011,"Florenville","Florenville","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5 578",6824
85024,"Meix-devant-Virton","Meix-devant-Virton","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2 809",6769
85026,"Musson","Musson","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","4 551",6750
85034,"Saint-Léger","Saint-Léger","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3 608",6747
85039,"Tintigny","Tintigny","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","4 300",5555
85045,"Virton","Virton","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","11 332",6760
85046,"Habay","Habay","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","8 409",6721
85047,"Rouvroy","Rouvroy","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2 107",6767
91005,"Anhée","Anhée","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","7 046",5537
91013,"Beauraing","Beauraing","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","9 159",5570
91015,"Bièvre","Bièvre","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","3 355",5555
91030,"Ciney","Ciney","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","16 580",5590
91034,"Dinant","Dinant","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","13 451",5500
91054,"Gedinne","Gedinne","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","4 632",5575
91059,"Hamois","Hamois","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","7 357",5362
91064,"Havelange","Havelange","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","5 175",5370
91072,"Houyet","Houyet","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","4 956",4317
91103,"Onhaye","Onhaye","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","3 241",5520
91114,"Rochefort","Rochefort","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","12 611",5580
91120,"Somme-Leuze","Somme-Leuze","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","5 641",5377
91141,"Yvoir","Yvoir","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","9 167",5530
91142,"Hastière","Hastière","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","6 022",5544
91143,"Vresse-sur-Semois","Vresse-sur-Semois","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","2 615",5550
92003,"Andenne","Andenne","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","27 391",5300
92006,"Assesse","Assesse","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","7 032",5330
92035,"Eghezée","Eghezée","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","16 337",5310
92045,"Floreffe","Floreffe","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","8 144",5150
92048,"Fosses-la-Ville","Fosses-la-Ville","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","10 388",5070
92054,"Gesves","Gesves","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","7 202",5340
92087,"Mettet","Mettet","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","13 102",5640
92094,"Namen","Namur","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","110 779",5000
92097,"Ohey","Ohey","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","5 127",5350
92101,"Profondeville","Profondeville","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","12 220",5170
92114,"Sombreffe","Sombreffe","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","8 440",5140
92137,"Sambreville","Sambreville","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","28 288",5060
92138,"Fernelmont","Fernelmont","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","8 032",5380
92140,"Jemeppe-sur-Sambre","Jemeppe-sur-Sambre","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","19 190",5190
92141,"La Bruyère","La Bruyère","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","9 276",5081
92142,"Gembloux","Gembloux","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","26 014",5030
93010,"Cerfontaine","Cerfontaine","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","4 923",5630
93014,"Couvin","Couvin","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","13 747",5660
93018,"Doische","Doische","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","2 997",5680
93022,"Florennes","Florennes","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","11 310",5620
93056,"Philippeville","Philippeville","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","9 289",5600
93088,"Walcourt","Walcourt","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","18 430",5651
93090,"Viroinval","Viroinval","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","5 659",5670
